order_id,customer_id,product_id,order_date,quantity,amount
4135,152,5,10-02-2024,1,1000
4136,207,91,,4,
4137,103,8,,1,2000
4138,1,9,invalid,2,5000
4139,130,15,invalid,-1,2000
4140,214,100,invalid,0,
4141,160,7,,0,2000
4142,190,96,invalid,0,5000
4143,287,72,01-01-2024,4,-100
4144,242,15,15-03-2024,3,1000
4145,254,37,10-02-2024,-2,1000
4146,158,83,10-02-2024,4,-100
4147,141,39,01-01-2024,0,
4148,104,6,invalid,2,2000
4149,143,83,,4,2000
4150,50,57,invalid,4,-100
4151,23,92,invalid,-2,-100
4152,224,81,10-02-2024,-2,5000
4153,163,19,10-02-2024,0,5000
4154,151,63,,-2,1000
4155,243,31,10-02-2024,-1,
4156,114,75,invalid,-1,
4157,224,79,01-01-2024,0,-100
4158,81,10,,4,1000
4159,167,87,01-01-2024,2,1000
4160,109,67,invalid,-2,5000
4161,54,62,,1,2000
4162,67,3,01-01-2024,4,
4163,192,18,,0,1000
4164,13,25,invalid,3,5000
4165,85,20,,-2,5000
4166,102,58,invalid,0,5000
4167,143,93,,0,2000
4168,177,86,,2,1000
4169,172,50,10-02-2024,1,-100
4170,229,79,invalid,-2,-100
4171,282,10,15-03-2024,0,5000
4172,233,21,,0,5000
4173,206,29,01-01-2024,4,2000
4174,288,96,10-02-2024,-2,5000
4175,237,10,10-02-2024,0,1000
4176,276,13,,0,5000
4177,159,47,15-03-2024,0,5000
4178,53,23,10-02-2024,-1,1000
4179,114,50,invalid,-1,
4180,141,87,,1,-100
4181,243,95,,2,5000
4182,39,4,15-03-2024,4,1000
4183,175,67,invalid,4,-100
4184,192,85,invalid,-2,2000
4185,210,53,15-03-2024,2,
4186,292,2,01-01-2024,2,5000
4187,84,68,invalid,4,
4188,137,65,01-01-2024,-1,5000
4189,165,79,01-01-2024,1,5000
4190,194,57,,2,5000
4191,284,97,,4,
4192,93,70,10-02-2024,2,2000
4193,11,7,,0,1000
4194,173,19,invalid,-2,1000
4195,236,44,invalid,1,2000
4196,130,63,01-01-2024,4,2000
4197,146,65,invalid,-2,5000
4198,64,39,,-1,5000
4199,241,83,,2,1000
4200,184,26,,2,5000
4201,233,44,15-03-2024,3,5000
4202,220,12,invalid,-2,2000
4203,215,22,10-02-2024,-1,
4204,179,77,invalid,4,-100
4205,168,92,invalid,3,-100
4206,257,14,15-03-2024,3,5000
4207,73,86,invalid,0,5000
4208,208,30,01-01-2024,3,-100
4209,235,44,,3,2000
4210,166,84,,0,-100
4211,228,91,15-03-2024,2,-100
4212,285,38,,2,-100
4213,92,59,01-01-2024,1,5000
4214,126,42,15-03-2024,3,5000
4215,203,52,10-02-2024,-2,-100
4216,222,63,,2,5000
4217,104,61,invalid,-1,-100
4218,158,34,01-01-2024,4,2000
4219,151,39,01-01-2024,-2,5000
4220,96,41,,1,
4221,293,37,10-02-2024,3,5000
4222,55,65,invalid,0,2000
4223,94,79,10-02-2024,1,2000
4224,69,32,10-02-2024,-2,5000
4225,95,8,,0,1000
4226,233,97,invalid,-1,-100
4227,98,18,,0,-100
4228,47,45,,0,2000
4229,9,93,01-01-2024,-1,5000
4230,136,96,,2,1000
4231,152,33,15-03-2024,2,
4232,145,5,invalid,0,-100
4233,50,82,01-01-2024,4,1000
4234,273,74,invalid,0,-100
4235,234,36,01-01-2024,1,5000
4236,207,97,15-03-2024,4,-100
4237,188,23,,2,
4238,62,40,01-01-2024,-1,5000
4239,44,5,01-01-2024,3,2000
4240,122,34,01-01-2024,3,1000
4241,69,24,15-03-2024,0,-100
4242,250,17,invalid,0,5000
4243,280,95,15-03-2024,3,5000
4244,29,71,01-01-2024,1,-100
4245,220,81,01-01-2024,1,2000
4246,90,92,,1,-100
4247,118,22,15-03-2024,-2,2000
4248,154,15,15-03-2024,-1,-100
4249,152,15,10-02-2024,-2,5000
4250,254,25,invalid,0,
4251,161,53,10-02-2024,1,
4252,264,21,10-02-2024,1,5000
4253,271,66,invalid,3,
4254,148,91,,3,2000
4255,114,32,,4,5000
4256,50,21,invalid,1,2000
4257,226,68,invalid,2,5000
4258,1,44,15-03-2024,3,2000
4259,66,83,15-03-2024,-1,2000
4260,58,66,15-03-2024,-2,
4261,297,90,15-03-2024,-1,5000
4262,174,98,01-01-2024,3,-100
4263,122,14,01-01-2024,1,
4264,82,15,,0,2000
4265,92,20,01-01-2024,2,2000
4266,117,34,01-01-2024,3,-100
4267,243,36,15-03-2024,-1,-100
4268,187,83,15-03-2024,0,2000
4269,9,9,invalid,3,-100
4270,211,71,15-03-2024,1,1000
4271,33,30,invalid,4,
4272,247,77,invalid,1,5000
4273,122,91,01-01-2024,1,-100
4274,173,63,15-03-2024,1,-100
4275,177,35,01-01-2024,3,1000
4276,92,13,15-03-2024,4,5000
4277,22,79,01-01-2024,2,1000
4278,35,46,01-01-2024,2,5000
4279,171,56,01-01-2024,-1,
4280,12,9,,3,-100
4281,73,87,01-01-2024,4,
4282,252,36,10-02-2024,4,5000
4283,117,3,10-02-2024,1,-100
4284,178,98,10-02-2024,2,1000
4285,6,19,invalid,3,2000
4286,64,28,01-01-2024,0,1000
4287,164,23,10-02-2024,2,2000
4288,134,7,invalid,2,1000
4289,289,76,10-02-2024,4,5000
4290,247,14,15-03-2024,-1,
4291,107,46,,2,2000
4292,229,15,01-01-2024,0,5000
4293,221,67,,1,
4294,65,15,,-2,
4295,173,51,15-03-2024,-1,-100
4296,97,88,15-03-2024,0,-100
4297,151,8,15-03-2024,-1,-100
4298,244,69,invalid,3,2000
4299,77,62,10-02-2024,1,2000
4300,9,51,01-01-2024,2,
4301,210,63,15-03-2024,3,2000
4302,165,68,01-01-2024,2,
4303,218,78,01-01-2024,4,5000
4304,239,16,01-01-2024,0,1000
4305,252,84,15-03-2024,1,
4306,133,24,15-03-2024,-2,
4307,69,6,10-02-2024,-2,5000
4308,202,57,15-03-2024,2,-100
4309,121,31,15-03-2024,3,-100
4310,218,6,01-01-2024,4,-100
4311,9,99,10-02-2024,1,
4312,172,79,,1,
4313,149,29,15-03-2024,0,2000
4314,218,67,15-03-2024,3,2000
4315,233,75,,-2,1000
4316,64,3,01-01-2024,0,1000
4317,43,28,10-02-2024,-1,2000
4318,140,74,01-01-2024,1,
4319,46,97,invalid,-2,5000
4320,175,48,15-03-2024,0,2000
4321,165,80,invalid,2,
4322,98,10,15-03-2024,-1,2000
4323,78,33,invalid,0,-100
4324,11,100,,2,2000
4325,236,67,15-03-2024,-2,-100
4326,174,69,15-03-2024,-2,
4327,256,12,invalid,-1,-100
4328,83,57,10-02-2024,2,2000
4329,260,44,invalid,1,-100
4330,145,13,15-03-2024,4,5000
4331,238,24,15-03-2024,4,-100
4332,126,44,10-02-2024,-2,-100
4333,62,57,01-01-2024,3,1000
4334,131,96,10-02-2024,1,5000
4335,86,16,01-01-2024,1,
4336,230,96,15-03-2024,4,-100
4337,227,100,,0,5000
4338,99,21,,0,
4339,159,76,invalid,-2,5000
4340,44,51,10-02-2024,1,1000
4341,188,21,10-02-2024,0,
4342,119,60,,2,
4343,133,51,01-01-2024,2,-100
4344,161,21,10-02-2024,2,2000
4345,295,6,01-01-2024,2,
4346,239,73,01-01-2024,1,
4347,243,65,01-01-2024,2,1000
4348,264,76,01-01-2024,1,1000
4349,163,58,invalid,4,1000
4350,259,78,invalid,-2,-100
4351,179,6,,-2,
4352,175,65,invalid,2,1000
4353,12,86,10-02-2024,2,1000
4354,176,34,invalid,2,5000
4355,226,56,10-02-2024,-2,5000
4356,92,75,10-02-2024,0,1000
4357,268,3,01-01-2024,-2,-100
4358,179,42,,2,2000
4359,286,62,01-01-2024,0,5000
4360,252,6,01-01-2024,0,5000
4361,160,6,invalid,-1,
4362,88,63,invalid,4,
4363,75,20,10-02-2024,1,1000
4364,38,21,invalid,4,
4365,158,2,invalid,2,
4366,149,90,15-03-2024,1,2000
4367,187,95,10-02-2024,-1,-100
4368,169,90,10-02-2024,1,1000
4369,264,56,15-03-2024,2,2000
4370,26,96,10-02-2024,-1,1000
4371,3,10,,1,-100
4372,284,87,,-2,1000
4373,291,70,15-03-2024,0,
4374,220,23,invalid,4,-100
4375,215,92,,-1,2000
4376,123,30,15-03-2024,-2,2000
4377,163,78,,2,5000
4378,5,37,01-01-2024,0,2000
4379,39,55,15-03-2024,4,5000
4380,59,96,10-02-2024,-1,
4381,11,49,,0,2000
4382,152,34,10-02-2024,3,-100
4383,61,44,15-03-2024,3,5000
4384,76,22,,-1,2000
4385,36,31,10-02-2024,-1,
4386,183,7,invalid,1,-100
4387,233,21,invalid,0,-100
4388,111,16,01-01-2024,3,
4389,188,20,15-03-2024,4,2000
4390,164,43,10-02-2024,3,1000
4391,3,44,01-01-2024,0,2000
4392,170,47,15-03-2024,3,5000
4393,262,19,invalid,4,5000
4394,190,48,10-02-2024,-2,2000
4395,120,96,,3,5000
4396,218,79,invalid,3,1000
4397,217,69,,2,1000
4398,119,11,,-2,-100
4399,221,79,10-02-2024,1,5000
4400,88,29,10-02-2024,-1,2000
4401,266,45,,4,-100
4402,38,68,01-01-2024,3,1000
4403,188,36,,4,-100
4404,67,48,,1,
4405,251,87,10-02-2024,1,5000
4406,112,15,15-03-2024,-2,2000
4407,14,44,invalid,4,1000
4408,11,67,10-02-2024,-1,-100
4409,130,96,01-01-2024,2,2000
4410,88,74,invalid,1,5000
4411,170,40,10-02-2024,2,2000
4412,172,86,10-02-2024,-1,5000
4413,156,14,15-03-2024,-1,5000
4414,103,63,01-01-2024,-2,5000
4415,9,81,01-01-2024,4,-100
4416,200,85,10-02-2024,0,5000
4417,25,51,15-03-2024,4,2000
4418,210,79,10-02-2024,3,
4419,62,58,,-2,2000
4420,41,15,,4,-100
4421,194,65,15-03-2024,2,5000
4422,42,88,10-02-2024,4,
4423,119,55,15-03-2024,-2,-100
4424,133,76,10-02-2024,-1,1000
4425,223,10,10-02-2024,1,1000
4426,145,42,,3,1000
4427,151,95,invalid,3,
4428,225,11,01-01-2024,0,2000
4429,109,16,01-01-2024,-1,
4430,161,73,15-03-2024,3,
4431,158,78,01-01-2024,3,
4432,151,19,,1,1000
4433,11,31,invalid,2,2000
4434,41,73,10-02-2024,2,
4435,72,100,10-02-2024,2,2000
4436,50,53,,-2,5000
4437,2,90,01-01-2024,2,
4438,39,8,10-02-2024,2,
4439,121,24,01-01-2024,-2,
4440,13,8,,1,5000
4441,233,83,10-02-2024,-1,5000
4442,287,48,15-03-2024,3,1000
4443,37,30,invalid,0,-100
4444,41,58,01-01-2024,3,2000
4445,258,86,01-01-2024,2,-100
4446,218,55,01-01-2024,2,
4447,229,73,01-01-2024,4,
4448,229,62,,3,1000
4449,294,48,,3,-100
4450,143,4,,4,
4451,168,37,,2,-100
4452,237,8,10-02-2024,-2,1000
4453,170,1,,-2,-100
4454,30,92,10-02-2024,-2,2000
4455,180,70,15-03-2024,0,1000
4456,296,47,,-1,-100
4457,100,100,15-03-2024,2,
4458,198,75,,1,5000
4459,53,5,15-03-2024,3,5000
4460,122,50,invalid,3,1000
4461,102,24,15-03-2024,2,5000
4462,52,47,10-02-2024,2,2000
4463,25,18,01-01-2024,2,1000
4464,126,84,15-03-2024,3,
4465,130,28,01-01-2024,4,
4466,62,77,invalid,2,1000
4467,216,5,invalid,3,5000
4468,18,30,10-02-2024,-1,5000
4469,251,1,10-02-2024,1,
4470,148,86,15-03-2024,-2,2000
4471,263,82,,4,5000
4472,100,46,invalid,1,2000
4473,167,69,01-01-2024,2,5000
4474,172,31,,1,1000
4475,114,70,invalid,2,-100
4476,64,91,15-03-2024,1,
4477,45,56,invalid,0,1000
4478,15,89,10-02-2024,1,5000
4479,77,93,01-01-2024,-2,
4480,98,28,01-01-2024,-2,-100
4481,212,16,10-02-2024,4,-100
4482,206,54,,1,5000
4483,17,53,10-02-2024,3,
4484,151,12,01-01-2024,3,5000
4485,142,20,15-03-2024,3,-100
4486,125,82,,1,1000
4487,3,34,invalid,3,1000
4488,241,53,15-03-2024,-1,2000
4489,280,64,,1,-100
4490,180,23,01-01-2024,-2,-100
4491,47,27,01-01-2024,4,5000
4492,189,17,15-03-2024,3,2000
4493,236,48,,0,2000
4494,109,21,invalid,3,
4495,15,50,invalid,-2,5000
4496,294,40,10-02-2024,-1,1000
4497,265,95,15-03-2024,1,
4498,238,3,,3,2000
4499,291,17,15-03-2024,0,1000
4500,27,61,invalid,4,-100
4501,142,50,,-2,5000
4502,71,90,01-01-2024,4,2000
4503,148,87,01-01-2024,4,-100
4504,9,6,,0,2000
4505,170,28,15-03-2024,2,1000
4506,92,72,15-03-2024,-2,
4507,17,55,01-01-2024,2,1000
4508,118,58,01-01-2024,0,5000
4509,119,45,invalid,1,5000
4510,273,72,,1,2000
4511,63,19,15-03-2024,1,1000
4512,37,29,invalid,4,
4513,291,23,15-03-2024,2,5000
4514,152,32,01-01-2024,4,
4515,13,10,,1,-100
4516,87,91,10-02-2024,4,2000
4517,54,49,,-1,
4518,84,65,10-02-2024,-2,2000
4519,62,29,invalid,-2,-100
4520,63,59,10-02-2024,4,
4521,1,45,10-02-2024,0,
4522,35,67,invalid,3,-100
4523,87,51,,2,1000
4524,39,95,invalid,-2,
4525,110,11,01-01-2024,4,
4526,95,86,01-01-2024,2,5000
4527,53,82,10-02-2024,0,1000
4528,217,99,invalid,1,
4529,12,6,invalid,3,-100
4530,99,67,invalid,0,2000
4531,273,62,,-1,-100
4532,161,5,15-03-2024,1,1000
4533,237,9,15-03-2024,1,5000
4534,81,28,15-03-2024,1,5000
4535,270,83,,0,5000
4536,288,92,invalid,-1,-100
4537,223,91,15-03-2024,3,2000
4538,7,77,invalid,2,2000
4539,232,38,10-02-2024,0,
4540,16,43,15-03-2024,-2,2000
4541,63,21,10-02-2024,-2,2000
4542,68,91,,0,
4543,163,62,01-01-2024,2,-100
4544,227,46,,-2,-100
4545,119,70,,2,1000
4546,103,38,,1,-100
4547,256,49,15-03-2024,0,5000
4548,218,75,10-02-2024,1,5000
4549,153,81,15-03-2024,-2,1000
4550,150,39,01-01-2024,2,2000
4551,253,71,,1,1000
4552,224,30,invalid,-2,
4553,27,21,01-01-2024,4,1000
4554,242,1,10-02-2024,-1,1000
4555,154,89,01-01-2024,1,5000
4556,14,32,15-03-2024,-1,
4557,231,8,invalid,-1,
4558,246,69,15-03-2024,3,1000
4559,285,30,,-2,
4560,289,8,,0,
4561,37,19,01-01-2024,2,-100
4562,289,59,,4,
4563,128,55,,-2,2000
4564,51,30,10-02-2024,3,
4565,109,79,10-02-2024,3,5000
4566,288,36,15-03-2024,4,-100
4567,227,55,15-03-2024,1,5000
4568,133,44,10-02-2024,2,5000
4569,223,27,01-01-2024,3,2000
4570,255,77,10-02-2024,0,-100
4571,196,78,15-03-2024,-2,1000
4572,62,54,invalid,0,
4573,249,48,,1,2000
4574,264,30,invalid,-2,2000
4575,22,39,invalid,1,1000
4576,97,13,,2,2000
4577,62,16,10-02-2024,2,1000
4578,142,44,01-01-2024,0,1000
4579,274,71,invalid,0,1000
4580,44,27,01-01-2024,2,2000
4581,96,45,15-03-2024,-1,1000
4582,18,35,invalid,2,2000
4583,294,79,15-03-2024,4,-100
4584,159,28,10-02-2024,-2,1000
4585,231,99,invalid,4,2000
4586,246,7,15-03-2024,1,2000
4587,284,62,15-03-2024,2,2000
4588,255,51,10-02-2024,2,
4589,142,46,01-01-2024,3,
4590,55,20,01-01-2024,1,1000
4591,294,96,invalid,3,-100
4592,79,38,10-02-2024,1,1000
4593,224,61,invalid,4,5000
4594,198,32,01-01-2024,-2,5000
4595,249,26,10-02-2024,1,-100
4596,64,58,,0,-100
4597,188,39,10-02-2024,2,-100
4598,13,20,10-02-2024,1,
4599,192,82,,-2,
4600,268,50,15-03-2024,1,5000
4601,255,79,15-03-2024,2,-100
4602,90,52,15-03-2024,-1,2000
4603,146,86,01-01-2024,1,5000
4604,178,22,10-02-2024,0,-100
4605,45,53,,2,2000
4606,63,85,01-01-2024,-2,-100
4607,154,66,,4,1000
4608,100,43,01-01-2024,4,2000
4609,77,82,01-01-2024,2,1000
4610,33,23,01-01-2024,3,
4611,160,77,,-1,5000
4612,61,64,invalid,-2,-100
4613,292,9,01-01-2024,-1,5000
4614,259,7,15-03-2024,4,-100
4615,195,41,10-02-2024,-1,1000
4616,141,54,invalid,0,2000
4617,201,65,invalid,4,2000
4618,130,2,,1,-100
4619,270,4,invalid,0,1000
4620,70,78,,0,-100
4621,281,32,,3,-100
4622,160,100,15-03-2024,0,-100
4623,161,2,01-01-2024,-2,2000
4624,153,64,invalid,1,-100
4625,116,14,01-01-2024,1,2000
4626,64,20,01-01-2024,4,
4627,134,89,01-01-2024,-2,1000
4628,81,49,,0,
4629,171,8,01-01-2024,0,-100
4630,225,92,invalid,-1,2000
4631,142,63,,4,1000
4632,35,46,invalid,4,5000
4633,218,21,,-1,1000
4634,277,87,10-02-2024,3,1000
4635,89,32,10-02-2024,2,-100
4636,257,8,10-02-2024,-1,
4637,181,95,10-02-2024,1,
4638,237,16,,-2,5000
4639,158,40,01-01-2024,0,-100
4640,249,27,15-03-2024,2,1000
4641,130,18,15-03-2024,-1,
4642,192,35,10-02-2024,4,
4643,105,52,01-01-2024,2,2000
4644,175,15,invalid,-2,1000
4645,181,63,01-01-2024,-2,-100
4646,129,53,invalid,4,
4647,115,91,15-03-2024,2,-100
4648,139,81,01-01-2024,2,1000
4649,285,66,01-01-2024,3,1000
4650,97,31,15-03-2024,2,
4651,55,61,01-01-2024,0,5000
4652,86,64,invalid,1,-100
4653,54,98,01-01-2024,-1,-100
4654,92,34,invalid,4,2000
4655,259,55,10-02-2024,-1,1000
4656,122,59,01-01-2024,-1,1000
4657,103,3,invalid,2,
4658,265,17,15-03-2024,4,
4659,150,78,10-02-2024,2,
4660,89,78,01-01-2024,3,2000
4661,224,46,invalid,2,5000
4662,117,38,01-01-2024,3,
4663,195,35,invalid,3,
4664,254,1,01-01-2024,0,
4665,27,29,10-02-2024,0,2000
4666,122,4,10-02-2024,0,-100
4667,292,61,01-01-2024,0,5000
4668,22,97,01-01-2024,-2,-100
4669,259,17,,0,1000
4670,3,28,01-01-2024,0,1000
4671,145,50,01-01-2024,0,
4672,95,90,10-02-2024,3,-100
4673,195,8,01-01-2024,-1,2000
4674,126,34,15-03-2024,4,5000
4675,5,59,01-01-2024,-1,-100
4676,267,18,,-1,-100
4677,29,95,invalid,1,5000
4678,97,59,10-02-2024,-2,-100
4679,88,27,15-03-2024,3,-100
4680,78,16,invalid,2,5000
4681,269,10,15-03-2024,3,2000
4682,38,76,10-02-2024,0,5000
4683,89,22,,-1,
4684,237,16,10-02-2024,3,
4685,85,12,15-03-2024,-2,
4686,39,75,15-03-2024,0,
4687,178,84,10-02-2024,1,1000
4688,239,51,01-01-2024,2,2000
4689,86,1,10-02-2024,0,1000
4690,111,27,,4,-100
4691,84,67,10-02-2024,2,-100
4692,121,12,invalid,3,5000
4693,56,30,01-01-2024,0,
4694,48,9,invalid,1,5000
4695,289,53,10-02-2024,3,-100
4696,60,61,01-01-2024,-2,
4697,236,54,invalid,2,2000
4698,139,37,invalid,2,-100
4699,60,65,01-01-2024,-2,5000
4700,25,42,01-01-2024,4,5000
4701,159,49,15-03-2024,2,-100
4702,38,4,01-01-2024,3,1000
4703,243,64,10-02-2024,-1,2000
4704,254,79,,4,-100
4705,277,51,15-03-2024,-2,-100
4706,47,91,01-01-2024,1,5000
4707,243,72,,4,
4708,148,60,15-03-2024,0,
4709,239,87,10-02-2024,0,
4710,223,79,,-2,5000
4711,270,91,01-01-2024,-1,
4712,32,31,01-01-2024,3,-100
4713,173,72,10-02-2024,1,1000
4714,143,94,15-03-2024,0,1000
4715,254,58,,0,1000
4716,195,82,10-02-2024,3,
4717,118,4,15-03-2024,-1,1000
4718,284,22,invalid,2,
4719,234,3,invalid,4,-100
4720,253,79,15-03-2024,-2,-100
4721,6,99,01-01-2024,-1,5000
4722,164,47,01-01-2024,-1,5000
4723,76,38,invalid,-1,2000
4724,77,33,01-01-2024,-1,-100
4725,160,78,01-01-2024,2,
4726,262,48,15-03-2024,3,2000
4727,88,65,15-03-2024,1,-100
4728,290,26,01-01-2024,4,
4729,102,8,15-03-2024,-1,-100
4730,253,50,,4,-100
4731,181,80,invalid,-1,
4732,98,38,,-2,-100
4733,113,10,,0,-100
4734,79,42,01-01-2024,2,-100
4735,273,37,01-01-2024,-1,5000
4736,4,26,,1,1000
4737,130,92,,1,-100
4738,280,12,10-02-2024,1,
4739,45,84,10-02-2024,-2,-100
4740,122,49,invalid,1,5000
4741,283,14,,3,5000
4742,130,46,15-03-2024,-2,-100
4743,173,35,10-02-2024,2,2000
4744,6,29,01-01-2024,1,1000
4745,290,12,,0,
4746,149,82,15-03-2024,-1,
4747,49,44,15-03-2024,2,
4748,83,66,15-03-2024,3,
4749,154,2,01-01-2024,0,5000
4750,111,59,10-02-2024,2,1000
4751,1,17,15-03-2024,3,-100
4752,295,10,10-02-2024,1,-100
4753,271,18,invalid,2,2000
4754,259,22,01-01-2024,2,-100
4755,102,83,10-02-2024,2,1000
4756,41,58,10-02-2024,-2,-100
4757,109,53,15-03-2024,0,5000
4758,218,1,15-03-2024,4,-100
4759,223,88,01-01-2024,3,
4760,26,61,10-02-2024,1,
4761,5,100,,-1,
4762,198,89,15-03-2024,1,
4763,212,100,15-03-2024,1,5000
4764,171,31,invalid,-2,5000
4765,111,31,01-01-2024,-2,5000
4766,282,66,10-02-2024,2,-100
4767,38,19,10-02-2024,1,
4768,228,53,10-02-2024,0,2000
4769,296,76,15-03-2024,-2,2000
4770,4,74,01-01-2024,3,
4771,216,95,10-02-2024,-2,1000
4772,271,22,,0,-100
4773,8,23,invalid,-2,2000
4774,215,87,invalid,4,5000
4775,95,15,10-02-2024,0,1000
4776,238,26,15-03-2024,4,5000
4777,219,3,invalid,4,1000
4778,4,87,invalid,-1,1000
4779,193,20,invalid,0,-100
4780,286,40,invalid,-1,5000
4781,216,39,10-02-2024,3,5000
4782,159,72,01-01-2024,2,2000
4783,149,18,01-01-2024,2,
4784,188,41,15-03-2024,4,
4785,261,70,,-2,2000
4786,181,27,01-01-2024,0,1000
4787,224,100,,-2,2000
4788,246,15,01-01-2024,0,2000
4789,133,37,01-01-2024,-2,5000
4790,123,58,15-03-2024,2,2000
4791,90,5,invalid,3,1000
4792,281,73,15-03-2024,2,
4793,39,7,01-01-2024,-2,-100
4794,244,41,invalid,0,2000
4795,166,84,invalid,1,2000
4796,94,10,invalid,3,5000
4797,199,62,,0,5000
4798,180,26,01-01-2024,-2,2000
4799,271,68,10-02-2024,0,2000
4800,243,24,15-03-2024,-1,1000
4801,144,78,,0,
4802,175,41,15-03-2024,2,
4803,157,65,10-02-2024,4,-100
4804,161,17,invalid,2,
4805,79,24,10-02-2024,-1,-100
4806,110,27,15-03-2024,3,5000
4807,63,7,10-02-2024,0,-100
4808,149,73,01-01-2024,3,-100
4809,140,99,10-02-2024,1,
4810,199,12,01-01-2024,0,2000
4811,172,85,10-02-2024,2,5000
4812,68,3,01-01-2024,4,1000
4813,175,79,01-01-2024,2,-100
4814,73,85,10-02-2024,3,-100
4815,70,10,,-2,-100
4816,201,33,invalid,2,2000
4817,227,46,invalid,-2,1000
4818,156,59,invalid,2,
4819,118,52,01-01-2024,2,5000
4820,180,6,invalid,4,2000
4821,84,2,01-01-2024,1,1000
4822,231,29,,-2,5000
4823,192,40,10-02-2024,-2,
4824,126,97,10-02-2024,2,5000
4825,95,61,01-01-2024,-2,-100
4826,202,68,01-01-2024,2,-100
4827,263,68,,2,2000
4828,177,29,invalid,3,5000
4829,46,62,,0,-100
4830,81,60,10-02-2024,-2,2000
4831,217,84,10-02-2024,4,2000
4832,243,41,invalid,-1,2000
4833,242,87,10-02-2024,3,
4834,40,82,01-01-2024,-2,-100
4835,198,89,10-02-2024,4,-100
4836,249,65,15-03-2024,-2,1000
4837,142,64,invalid,1,
4838,273,79,invalid,-1,-100
4839,223,63,invalid,-1,-100
4840,258,98,15-03-2024,4,1000
4841,107,48,,1,5000
4842,80,20,01-01-2024,1,5000
4843,82,37,invalid,-2,
4844,239,64,10-02-2024,0,2000
4845,122,91,01-01-2024,4,1000
4846,69,86,10-02-2024,1,1000
4847,288,5,01-01-2024,-1,-100
4848,195,34,01-01-2024,4,-100
4849,58,39,10-02-2024,-1,1000
4850,277,67,10-02-2024,-2,2000
4851,159,81,01-01-2024,4,5000
4852,293,62,invalid,0,
4853,112,88,10-02-2024,2,5000
4854,66,24,15-03-2024,4,
4855,298,3,15-03-2024,1,2000
4856,275,71,01-01-2024,1,1000
4857,141,89,,-2,2000
4858,287,67,01-01-2024,3,1000
4859,84,79,01-01-2024,3,-100
4860,62,93,invalid,0,
4861,175,50,invalid,-1,-100
4862,232,29,,-1,1000
4863,7,74,,2,
4864,108,32,,-1,
4865,255,87,,3,-100
4866,51,39,,3,
4867,3,9,01-01-2024,1,1000
4868,286,14,01-01-2024,2,1000
4869,294,68,15-03-2024,0,-100
4870,107,64,15-03-2024,2,2000
4871,231,20,10-02-2024,4,1000
4872,233,28,01-01-2024,0,1000
4873,241,14,,3,
4874,243,44,10-02-2024,-1,
4875,216,98,invalid,-2,1000
4876,158,77,01-01-2024,2,-100
4877,134,95,15-03-2024,2,2000
4878,76,97,01-01-2024,1,
4879,293,39,01-01-2024,1,
4880,87,28,01-01-2024,3,2000
4881,235,64,01-01-2024,0,
4882,48,89,invalid,-2,-100
4883,204,32,15-03-2024,4,
4884,215,9,01-01-2024,1,
4885,274,28,invalid,1,1000
4886,121,95,10-02-2024,-1,-100
4887,10,17,01-01-2024,-1,-100
4888,128,87,invalid,3,1000
4889,14,77,,3,5000
4890,190,55,10-02-2024,1,2000
4891,249,10,15-03-2024,0,-100
4892,293,80,01-01-2024,4,5000
4893,101,6,01-01-2024,-2,2000
4894,215,48,invalid,1,-100
4895,167,75,15-03-2024,0,
4896,19,67,,0,-100
4897,118,92,10-02-2024,1,2000
4898,59,41,15-03-2024,0,5000
4899,108,79,01-01-2024,2,
4900,98,60,invalid,0,2000
4901,234,77,,1,2000
4902,196,42,invalid,0,-100
4903,8,81,10-02-2024,4,1000
4904,67,71,15-03-2024,1,1000
4905,152,28,invalid,-1,
4906,215,13,invalid,1,2000
4907,188,81,01-01-2024,0,5000
4908,106,15,invalid,1,
4909,146,36,,-2,
4910,169,92,15-03-2024,1,-100
4911,49,15,10-02-2024,1,5000
4912,203,75,invalid,-2,2000
4913,178,56,,-2,2000
4914,251,95,10-02-2024,-2,2000
4915,218,4,,3,
4916,262,99,invalid,2,-100
4917,183,98,invalid,3,
4918,58,52,15-03-2024,1,1000
4919,1,91,01-01-2024,3,1000
4920,220,10,,3,2000
4921,252,94,01-01-2024,-2,-100
4922,136,45,01-01-2024,-2,2000
4923,116,84,10-02-2024,-1,2000
4924,51,29,10-02-2024,3,
4925,29,53,,2,2000
4926,262,29,01-01-2024,1,2000
4927,287,23,15-03-2024,4,-100
4928,244,57,01-01-2024,4,-100
4929,247,50,10-02-2024,0,-100
4930,224,21,01-01-2024,2,2000
4931,223,43,invalid,2,-100
4932,122,10,invalid,-1,-100
4933,84,76,15-03-2024,1,5000
4934,178,30,,1,5000
4935,124,51,01-01-2024,-2,1000
4936,142,33,invalid,-2,
4937,223,18,,2,
4938,116,78,invalid,-1,-100
4939,185,22,,1,1000
4940,137,64,,-1,1000
4941,41,21,invalid,0,5000
4942,252,1,10-02-2024,4,1000
4943,270,15,,1,2000
4944,111,36,01-01-2024,-2,-100
4945,46,47,invalid,2,2000
4946,227,54,10-02-2024,-1,
4947,108,86,invalid,4,5000
4948,214,32,15-03-2024,4,2000
4949,77,58,01-01-2024,4,-100
4950,81,46,15-03-2024,-2,2000
4951,84,54,,2,2000
4952,130,33,,-2,1000
